IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.002,,,0,,0.03,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.005,,,0,,0.068,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.004,,,0,,0.065,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.006,,,0,,0.11,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COM,Comoros,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.037,,,0,,0.14,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.034,,,0,,0.13,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.021,,,0,,0.096,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.005,,,0,,0.05,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.007,,,0,,0.14,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,NER,Niger,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.036,,,0,,0.14,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.009,,,0,,0.067,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.029,,,0,,0.13,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.021,,,0,,0.22,0.0 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.049,,,0,,0.16,0.0 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.012,,,0,,0.23,0.0 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.033,,,0,,0.25,0.0 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.037,,,0,,0.38,0.0 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,DZA,Algeria,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.075,,,0,,0.22,0.1 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GIN,Guinea,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.083,,,0.0001,,0.24,0.1 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.064,,,0,,0.23,0.1 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.059,,,0.0001,,0.19,0.1 [0.0 - 0.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.12,,,0,,0.31,0.1 [0.0 - 0.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.12,,,0,,0.3,0.1 [0.0 - 0.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.13,,,0.006,,0.35,0.1 [0.0 - 0.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SEN,Senegal,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.13,,,0.0001,,0.35,0.1 [0.0 - 0.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.077,,,0,,0.39,0.1 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.083,,,0,,0.38,0.1 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.056,,,0,,0.42,0.1 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.14,,,0,,0.51,0.1 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,NER,Niger,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.14,,,0,,0.54,0.1 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.12,,,0,,0.52,0.1 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.15,,,0,,0.68,0.1 [0.0 - 0.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.16,,,0.007,,0.38,0.2 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.17,,,0,,0.43,0.2 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.19,,,0.02,,0.44,0.2 [0.0 - 0.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MLI,Mali,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.22,,,0.023,,0.49,0.2 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.22,,,0.039,,0.49,0.2 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.2,,,0.007,,0.47,0.2 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COM,Comoros,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.16,,,0,,0.56,0.2 [0.0 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.19,,,0,,0.6,0.2 [0.0 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.2,,,0,,0.69,0.2 [0.0 - 0.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.22,,,0.0004,,0.7,0.2 [0.0 - 0.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.24,,,0,,0.9,0.2 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,NER,Niger,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.24,,,0,,0.93,0.2 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.22,,,0,,0.92,0.2 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.21,,,0,,1.06,0.2 [0.0 - 1.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,TJK,Tajikistan,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.26,,,0.032,,0.52,0.3 [0.0 - 0.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.25,,,0.038,,0.57,0.3 [0.0 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.3,,,0.044,,0.6,0.3 [0.0 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GIN,Guinea,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.29,,,0.0003,,0.85,0.3 [0.0 - 0.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,DZA,Algeria,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.3,,,0,,0.85,0.3 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,COM,Comoros,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.28,,,0,,1.02,0.3 [0.0 - 1.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.34,,,0,,1.08,0.3 [0.0 - 1.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.33,,,0,,1.16,0.3 [0.0 - 1.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.33,,,0,,1.67,0.3 [0.0 - 1.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ERI,Eritrea,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.3,,,0.057,,0.63,0.3 [0.1 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.31,,,0.083,,0.62,0.3 [0.1 - 0.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.4,,,0.03,,0.84,0.4 [0.0 - 0.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.37,,,0.018,,0.94,0.4 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.44,,,0,,0.93,0.4 [0.0 - 0.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2001,false,Sex,Male,SEX_MLE,,,,,,,,,,0.4,,,0.0007,,1.23,0.4 [0.0 - 1.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ETH,Ethiopia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.36,,,0.059,,0.74,0.4 [0.1 - 0.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MOZ,Mozambique,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.37,,,0.083,,0.75,0.4 [0.1 - 0.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.41,,,0.08,,0.79,0.4 [0.1 - 0.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.49,,,0,,1.24,0.5 [0.0 - 1.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2001,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.52,,,0,,1.22,0.5 [0.0 - 1.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2001,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.46,,,0,,1.19,0.5 [0.0 - 1.2],,,EN,2024-06-21T04:00:00.000Z
